Attrition_Flag,Gender,Dependent_count,Education_Level,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Married,Single,Unknown,Age_Under 30,Age_30-40,Age_40-50,Age_50-60,Age_60+,Total_Trans_Amt_Binned_Low,Total_Trans_Amt_Binned_Medium,Total_Trans_Amt_Binned_High,Total_Trans_Amt_Binned_Very High,Avg_Open_To_Buy_Binned_Low,Avg_Open_To_Buy_Binned_Medium,Avg_Open_To_Buy_Binned_High,Total_Revolving_Bal_Binned_Low,Total_Revolving_Bal_Binned_Medium,Total_Revolving_Bal_Binned_High,Total_Revolving_Bal_Binned_Very High
0,0,4,3,3,1,36,4,1,2,8923.0,24,1.726,1.667,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,1,2,2,1,1,38,5,2,3,2650.0,28,1.75,1.0,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
0,0,0,3,4,1,49,6,2,2,12555.0,24,0.519,0.714,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
0,1,1,2,1,1,36,4,2,1,3520.0,43,0.51,0.483,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,1,3,3,1,1,36,6,2,3,3035.0,37,1.724,1.176,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,1,4,1,1,3,36,2,3,3,15433.0,22,0.865,1.2,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
0,1,1,3,2,1,49,3,3,2,3672.0,28,1.32,0.556,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
1,1,0,5,-1,1,56,5,4,3,7882.0,16,1.052,0.143,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
0,0,3,3,4,1,41,2,2,2,32426.0,28,1.042,0.474,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
0,0,2,-1,2,1,44,4,1,0,6205.0,28,0.803,0.556,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
0,1,1,2,2,2,43,3,2,3,17304.0,33,1.449,1.2,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
0,0,3,1,3,1,37,5,2,1,3906.0,32,1.214,1.0,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
0,1,4,3,-1,1,28,2,3,3,9830.0,23,0.977,0.917,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,0,4,0,4,1,30,3,2,3,34516.0,28,1.621,1.333,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
0,0,2,5,3,1,45,6,2,0,2283.0,27,2.316,0.588,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
0,0,1,5,2,1,52,3,2,2,2548.0,27,2.357,1.7,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,0,3,1,4,1,40,4,3,3,19458.0,27,0.787,0.8,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
0,0,1,2,4,1,40,5,1,1,4745.0,40,0.624,0.6,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
0,1,3,-1,1,1,41,6,3,2,2622.0,30,1.321,1.143,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,1,1,3,1,1,40,2,3,1,1438.3,19,0.997,0.9,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
0,1,0,1,1,1,54,3,4,2,3171.0,38,1.224,1.923,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
0,0,2,-1,5,1,36,4,2,0,19763.0,35,0.664,0.25,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
1,0,2,3,5,1,36,1,3,3,15769.0,15,1.041,0.364,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
0,1,4,3,1,1,36,6,4,2,3298.0,32,0.678,0.6,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
0,1,3,3,1,1,36,2,2,0,2802.0,40,0.75,0.6,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
0,0,2,0,2,1,50,4,2,3,4458.0,29,1.107,1.417,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,1,5,3,-1,1,35,4,1,2,6273.0,25,2.275,1.083,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
0,0,2,1,3,1,34,4,4,3,3336.0,27,0.69,1.25,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
0,0,3,-1,4,1,47,4,2,3,3436.0,33,0.901,0.833,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,0,2,3,3,2,35,2,4,4,34516.0,15,0.763,0.5,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
0,0,1,1,3,1,33,5,3,3,5926.0,28,0.944,1.154,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False
0,0,4,4,5,1,32,2,4,2,23957.0,26,0.997,0.733,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
0,0,2,1,5,1,44,4,2,2,14734.0,23,0.989,0.917,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
0,0,4,0,4,2,38,4,1,4,34516.0,32,0.592,0.6,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
0,0,2,2,3,1,52,5,3,3,6584.0,35,0.62,0.667,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
0,1,2,0,1,1,20,6,3,3,2084.0,28,1.004,0.556,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
0,0,2,3,3,1,32,2,2,2,1687.0,17,1.715,2.4,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
0,0,2,5,4,1,38,6,2,2,25300.0,15,1.072,2.0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
0,0,4,3,5,1,42,3,2,3,34516.0,41,1.266,1.05,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
0,1,2,3,1,1,42,5,3,3,2216.0,36,0.758,0.286,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
0,0,1,3,3,1,43,4,2,3,2910.0,21,0.769,0.4,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,0,5,0,4,1,37,6,2,2,22913.0,35,0.414,0.522,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
0,0,1,2,3,1,35,3,3,3,24312.0,24,1.312,1.182,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
0,0,2,3,4,1,36,5,3,2,5272.0,33,0.857,0.435,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
0,1,4,3,1,1,36,6,4,2,7000.0,23,0.475,1.875,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,1,3,0,1,1,29,4,4,2,7038.0,57,0.751,0.966,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,0,3,3,3,1,30,6,1,2,2536.0,23,0.703,0.353,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
0,0,2,3,4,1,38,6,3,2,28904.0,35,0.85,0.4,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
0,0,3,3,3,1,37,4,4,0,8567.0,41,1.242,1.412,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,0,1,-1,5,1,36,6,2,2,34516.0,29,0.924,0.526,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
1,1,4,-1,2,1,45,2,4,3,2158.0,12,0.585,0.714,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
0,1,1,3,-1,1,52,2,3,3,10133.0,20,0.383,0.818,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
0,0,1,3,4,1,35,5,4,2,34516.0,27,1.129,2.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
0,0,2,3,3,1,47,5,3,0,3085.0,35,0.921,0.667,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,0,2,1,5,1,35,4,2,1,19040.0,31,0.607,0.722,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
0,1,3,0,1,1,35,5,2,3,4026.0,32,0.483,0.6,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
0,0,3,1,3,1,31,4,3,1,12756.0,14,1.932,1.8,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
0,0,2,-1,5,1,45,5,3,3,5266.0,29,1.702,1.636,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
0,1,2,1,1,1,36,3,2,2,9930.0,21,0.731,1.333,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
0,0,4,1,4,1,38,4,3,0,31302.0,35,0.875,2.182,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0,1,3,2,1,36,4,4,3,6576.0,34,0.579,0.619,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
0,0,0,3,4,1,42,5,4,1,2664.0,29,0.85,0.933,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,1,3,-1,-1,1,28,5,1,2,2535.0,20,1.705,1.222,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
0,0,1,3,1,1,52,6,4,3,1709.0,32,1.656,0.882,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False
0,0,3,3,2,1,35,5,4,2,3454.0,30,0.597,0.304,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
0,0,3,5,2,1,35,5,3,2,3789.0,42,1.047,0.68,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,0,3,2,5,1,50,3,2,0,9689.0,19,0.576,0.727,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
1,0,2,-1,4,1,37,2,3,3,5449.0,18,0.696,0.385,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
0,1,3,2,-1,1,43,4,4,0,23032.0,22,0.619,1.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
0,1,3,-1,-1,2,34,5,3,3,34516.0,26,1.034,0.733,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0,3,3,5,1,34,6,2,2,2940.0,33,0.562,0.5,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
0,1,2,3,1,1,32,3,3,3,3031.0,15,0.788,1.5,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
0,0,3,1,3,1,25,3,3,0,1862.0,34,0.883,0.789,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
0,1,4,4,1,1,33,2,3,3,8358.0,37,0.762,0.542,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
0,0,2,4,5,1,36,6,1,2,34516.0,21,0.828,1.1,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
0,0,1,0,3,1,36,5,2,3,14450.0,30,1.283,0.667,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,1,1,-1,1,1,56,6,0,0,1438.3,44,0.813,1.095,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
0,0,4,-1,5,1,36,6,3,2,33791.0,31,0.618,0.824,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
0,0,4,3,3,1,39,4,3,0,8466.0,32,0.56,0.391,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
0,0,3,-1,3,1,36,5,3,3,15088.0,21,0.939,1.625,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
0,0,4,1,3,1,36,5,1,2,3263.0,35,0.588,0.346,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
0,1,0,0,1,1,36,2,2,2,1494.0,24,1.674,3.0,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
0,0,3,3,4,1,35,6,1,0,13551.0,37,0.791,1.056,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
0,0,1,3,4,1,36,6,2,2,18886.0,18,1.826,1.571,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
0,0,3,1,4,1,48,3,2,0,11976.0,36,1.024,1.118,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
0,0,3,1,4,1,39,4,1,4,9964.0,25,1.873,0.786,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,0,1,5,3,1,36,4,6,3,24159.0,24,0.712,1.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
0,1,2,1,1,1,44,3,2,3,5362.0,38,0.816,1.0,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
0,0,2,3,5,1,36,3,2,2,34516.0,13,1.004,0.625,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
0,1,1,5,1,1,36,4,1,0,3174.0,29,0.766,0.611,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,0,1,1,4,1,47,3,2,2,12262.0,38,1.584,1.533,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
0,1,3,1,2,1,41,4,3,3,3788.0,47,0.566,0.382,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
0,0,2,2,5,2,42,2,3,2,34516.0,42,0.526,0.355,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
0,0,3,3,3,1,36,4,2,2,2926.0,24,0.676,0.846,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
0,0,4,3,5,1,52,6,1,0,32090.0,30,0.567,0.364,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
1,0,2,3,4,1,41,3,3,2,11669.0,23,0.622,0.353,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
0,0,2,1,2,1,45,3,1,2,13532.0,29,0.846,1.417,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
0,1,1,0,1,2,36,4,2,2,11888.0,30,0.7,0.765,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,1,1,3,1,1,36,5,1,2,2393.0,16,0.788,0.778,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
0,0,4,-1,2,1,39,5,1,2,6111.0,16,0.632,2.2,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,0,4,3,4,1,46,3,2,3,19270.0,28,1.186,1.545,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
0,0,1,3,4,1,43,3,1,4,3710.0,34,1.541,0.7,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,0,2,5,1,1,37,2,1,3,3235.0,32,0.541,1.0,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
0,1,3,3,2,1,38,3,1,0,11749.0,27,0.688,0.929,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
0,0,2,1,3,1,36,5,3,2,7753.0,26,0.839,0.733,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
0,0,4,2,3,1,40,5,1,0,10408.0,42,1.689,1.211,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
0,1,1,2,-1,1,36,6,2,3,3967.0,29,1.236,1.231,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
0,1,2,4,1,1,27,4,2,2,6205.0,19,0.939,0.727,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,1,5,1,1,1,38,1,3,3,8025.0,18,0.654,0.8,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
0,0,1,-1,5,1,42,6,2,3,9036.0,18,0.649,0.636,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
0,0,4,3,4,1,34,2,3,2,14926.0,25,1.996,1.5,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
0,1,1,3,1,1,36,3,2,3,6335.0,20,0.397,0.667,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
1,0,1,2,3,1,53,2,3,3,14979.0,10,0.71,1.0,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1,1,4,0,1,1,38,3,2,3,2732.0,16,0.76,0.455,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
0,1,2,3,1,1,32,6,3,2,2250.0,31,1.162,2.875,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
0,0,2,3,5,1,50,3,2,0,10916.0,34,1.317,1.0,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
0,1,4,3,-1,1,36,4,1,3,5349.0,30,0.728,1.308,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
0,0,2,1,4,1,24,4,1,3,9366.0,39,0.572,0.625,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
0,0,3,1,4,1,28,5,1,0,21617.0,22,1.047,0.467,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,0,1,3,-1,1,56,5,2,3,13860.0,32,1.255,1.909,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
0,1,1,3,2,2,31,2,2,3,18386.0,22,0.868,0.571,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
0,0,4,0,3,1,41,6,2,2,2405.0,29,0.469,1.231,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
0,1,1,2,1,1,47,4,2,3,2154.0,26,2.121,1.364,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
0,1,5,-1,2,1,36,3,3,3,2038.0,28,0.786,0.75,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
0,1,4,1,2,1,38,6,1,3,8135.0,29,1.373,0.812,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
0,0,1,5,5,1,38,6,1,3,9364.0,27,0.554,0.8,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
0,1,2,0,-1,2,35,4,3,2,32643.0,24,1.3,2.429,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
0,1,4,3,1,1,34,2,3,1,3195.0,29,0.971,0.706,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
0,0,0,1,4,1,43,5,2,1,2852.0,28,1.009,1.0,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
0,1,1,2,-1,1,36,2,3,3,4224.0,31,0.852,0.824,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
0,0,1,0,3,1,36,3,2,2,20459.0,38,1.248,2.167,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
0,1,4,-1,1,1,41,6,5,3,3482.0,24,0.508,0.263,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
0,1,4,0,2,1,40,5,2,3,3065.0,28,1.077,1.333,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
0,1,3,0,1,1,43,3,1,2,2185.0,30,0.682,0.429,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,1,3,0,1,1,36,4,1,0,1611.0,29,0.993,0.706,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
0,1,4,0,1,1,47,3,3,3,2822.0,23,1.456,2.286,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,0,5,3,4,1,33,6,3,3,32975.0,17,0.658,0.7,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
0,0,3,1,3,1,47,5,2,2,1438.3,53,0.776,0.828,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
0,1,4,0,-1,1,36,4,3,3,15875.0,37,0.86,1.467,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
0,1,1,1,1,1,45,6,3,3,6703.0,28,0.567,0.75,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
1,0,2,-1,4,1,36,2,2,1,3212.0,20,0.713,0.25,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
0,0,2,1,4,2,45,3,1,3,34516.0,34,0.588,0.789,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
0,1,3,1,2,1,36,4,1,2,9797.0,34,0.644,0.478,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
0,1,5,3,2,1,36,5,2,2,10400.0,28,0.791,0.867,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,0,3,0,4,1,42,2,1,2,26792.0,47,1.432,0.88,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
0,1,1,3,1,1,56,4,3,2,3006.0,32,2.053,1.0,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
0,1,2,0,2,2,36,6,3,0,19482.0,22,0.706,1.444,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False
0,1,1,0,2,1,36,4,2,3,3356.0,28,0.35,0.556,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
