Attrition_Flag,Gender,Dependent_count,Education_Level,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Married,Single,Unknown,Age_Under 30,Age_30-40,Age_40-50,Age_50-60,Age_60+,Total_Trans_Amt_Binned_Low,Total_Trans_Amt_Binned_Medium,Total_Trans_Amt_Binned_High,Total_Trans_Amt_Binned_Very High,Avg_Open_To_Buy_Binned_Low,Avg_Open_To_Buy_Binned_Medium,Avg_Open_To_Buy_Binned_High,Total_Revolving_Bal_Binned_Low,Total_Revolving_Bal_Binned_Medium,Total_Revolving_Bal_Binned_High,Total_Revolving_Bal_Binned_Very High
0,0,0.6000000000000001,0.6666666666666666,0.6666666666666666,0.0,0.39534883720930236,0.8,0.16666666666666666,0.5,0.3184658874548086,0.1796875,0.3423609066823668,0.5385029617662898,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,1,0.4,0.6666666666666666,0.3333333333333333,0.0,0.813953488372093,0.8,0.3333333333333333,0.3333333333333333,0.044696416491575464,0.1484375,0.3503090962614071,0.1645126548196015,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
0,0,0.8,0.0,0.8333333333333333,0.0,0.5581395348837209,0.8,0.16666666666666666,0.3333333333333333,0.12524583701062197,0.1328125,0.5025022078304386,0.45772751750134627,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
0,0,0.6000000000000001,0.0,0.8333333333333333,0.0,0.4883720930232558,0.6000000000000001,0.6666666666666666,0.16666666666666666,0.5419255701850665,0.0859375,0.19222843685604946,0.43753365643511044,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
0,0,0.2,0.3333333333333333,0.5,0.0,1.0,0.2,0.3333333333333333,0.5,0.07860960410721406,0.15625,0.5390050044156609,0.3077544426494346,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
0,1,0.4,0.6666666666666666,0.0,0.0,0.5581395348837209,1.0000000000000002,0.16666666666666666,0.3333333333333333,0.5838130608331803,0.0859375,0.284368560494554,0.2447495961227787,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
0,0,0.2,0.9999999999999999,0.6666666666666666,0.0,0.6744186046511628,0.8,0.3333333333333333,0.0,0.8754127149813858,0.1328125,0.2667059169855755,0.2501346257404416,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
1,1,0.0,0.6666666666666666,0.3333333333333333,0.0,0.8372093023255814,0.2,0.5,0.5,0.0,0.046875,0.308213129231675,0.16155088852988692,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False
0,0,0.6000000000000001,0.3333333333333333,0.5,0.0,0.4651162790697675,0.6000000000000001,0.3333333333333333,0.16666666666666666,0.13581850844693727,0.0625,0.4733588460406241,0.4229940764674206,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
0,1,0.8,0.0,0.3333333333333333,0.0,0.5348837209302325,0.4000000000000001,0.5,0.3333333333333333,0.04720518598493843,0.1015625,0.16867824551074476,0.09504577275175013,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
0,0,0.4,0.0,0.8333333333333333,0.0,0.6744186046511628,0.6000000000000001,0.3333333333333333,0.5,0.48287988818055977,0.0859375,0.3164556962025316,0.20193861066235866,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
0,1,0.6000000000000001,0.6666666666666666,0.3333333333333333,0.0,0.34883720930232565,1.0000000000000002,0.16666666666666666,0.3333333333333333,0.28356711182392025,0.09375,0.2346187812775979,0.22428648357565967,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,0,0.2,0.3333333333333333,0.5,0.0,0.7674418604651162,0.6000000000000001,0.16666666666666666,0.3333333333333333,0.5978800897781082,0.1015625,0.27112157786282015,0.35002692514808836,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
0,0,0.2,0.0,0.6666666666666666,0.0,1.0,0.4000000000000001,0.5,0.3333333333333333,0.3931913787928339,0.234375,0.24816014130114805,0.2692514808831449,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
0,1,0.6000000000000001,0.16666666666666666,0.0,0.0,0.4883720930232558,0.8,0.3333333333333333,0.3333333333333333,0.3880394414403921,0.0625,0.15454813070356196,0.4229940764674206,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
0,0,0.8,0.3333333333333333,0.5,0.0,0.6744186046511628,1.0000000000000002,0.0,0.0,0.14993033684710394,0.21875,0.21754489255225198,0.2423263327948304,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
0,0,0.6000000000000001,0.0,0.8333333333333333,0.0,0.4651162790697675,0.4000000000000001,0.3333333333333333,0.5,0.058897843802219366,0.1171875,0.2876067118045334,0.6922455573505655,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,0,0.4,0.16666666666666666,0.6666666666666666,0.0,0.813953488372093,0.2,0.8333333333333333,0.16666666666666666,0.04536840832015483,0.125,0.38946128937297614,0.43080236941303185,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,0,0.8,0.6666666666666666,0.6666666666666666,0.0,0.5348837209302325,0.6000000000000001,0.16666666666666666,0.3333333333333333,0.33531048262453134,0.109375,0.5080953782749484,0.4488422186322025,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,1,0.4,0.5,0.3333333333333333,0.0,0.5813953488372093,0.8,0.3333333333333333,0.5,0.05428349991264106,0.140625,0.5151604356785399,0.2692514808831449,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
0,0,0.0,0.6666666666666666,0.8333333333333333,0.0,0.8372093023255814,1.0000000000000002,0.3333333333333333,0.3333333333333333,0.4980221040512148,0.109375,0.1527818663526641,0.19224555735056542,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
0,1,0.2,0.5,0.3333333333333333,0.0,0.5348837209302325,0.6000000000000001,0.3333333333333333,0.16666666666666666,0.0932590259702442,0.2578125,0.15013246982631734,0.13004846526655897,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,1,0.6000000000000001,0.6666666666666666,0.3333333333333333,0.0,0.5348837209302325,1.0000000000000002,0.3333333333333333,0.5,0.07153129017951142,0.2109375,0.5075066234913158,0.3166397415185784,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,1,0.8,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.5348837209302325,0.2,0.5,0.5,0.6269549362279755,0.09375,0.25463644392110685,0.32310177705977383,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
0,1,0.2,0.6666666666666666,0.5,0.0,0.8372093023255814,0.4000000000000001,0.5,0.3333333333333333,0.1000685431665151,0.140625,0.38857815719752725,0.14970382337102855,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
1,1,0.0,0.9999999999999999,0.0,0.0,1.0,0.8,0.6666666666666666,0.5,0.28867424972112343,0.046875,0.30968501619075656,0.038502961766289714,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
0,0,0.4,0.0,0.5,0.0,0.7209302325581396,0.6000000000000001,0.16666666666666666,0.0,0.21354556328595048,0.140625,0.23638504562849574,0.14970382337102855,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
0,1,0.2,0.5,0.5,0.3333333333333333,0.6976744186046512,0.4000000000000001,0.3333333333333333,0.5,0.7107747169794415,0.1796875,0.42655284074183103,0.32310177705977383,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
0,0,0.6000000000000001,0.3333333333333333,0.6666666666666666,0.0,0.5581395348837209,0.8,0.3333333333333333,0.16666666666666666,0.11055161569235318,0.171875,0.35737415366499853,0.2692514808831449,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
0,1,0.8,0.6666666666666666,0.0,0.0,0.34883720930232565,0.2,0.5,0.5,0.37594358852596355,0.1015625,0.2876067118045334,0.24690360796984387,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,0,0.4,0.9999999999999999,0.6666666666666666,0.0,0.744186046511628,1.0000000000000002,0.3333333333333333,0.0,0.03784209984006595,0.1328125,0.6817780394465704,0.1583198707592892,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
0,0,0.2,0.9999999999999999,0.5,0.0,0.9069767441860465,0.4000000000000001,0.3333333333333333,0.3333333333333333,0.04971395547830139,0.1328125,0.6938475125110393,0.45772751750134627,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,0,0.6000000000000001,0.3333333333333333,0.8333333333333333,0.0,0.627906976744186,0.6000000000000001,0.5,0.5,0.8072727435634383,0.1328125,0.2316750073594348,0.21540118470651592,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
0,0,0.2,0.5,0.8333333333333333,0.0,0.627906976744186,0.8,0.16666666666666666,0.16666666666666666,0.14813835863755898,0.234375,0.18369149249337652,0.16155088852988692,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
0,1,0.6000000000000001,0.0,0.3333333333333333,0.0,0.6511627906976745,1.0000000000000002,0.5,0.3333333333333333,0.05302911516595958,0.15625,0.3888725345893435,0.3077544426494346,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,1,0.2,0.6666666666666666,0.3333333333333333,0.0,0.627906976744186,0.2,0.5,0.16666666666666666,0.0,0.0703125,0.29349425964085957,0.2423263327948304,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
0,1,0.0,0.3333333333333333,0.3333333333333333,0.0,0.9534883720930233,0.4000000000000001,0.6666666666666666,0.3333333333333333,0.07762401609196433,0.21875,0.3603179275831616,0.5177705977382876,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
0,0,0.4,0.0,0.9999999999999999,0.0,0.5348837209302325,0.6000000000000001,0.3333333333333333,0.0,0.8209365774112186,0.1953125,0.19546658816602885,0.06731287022078622,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
1,0,0.4,0.6666666666666666,0.9999999999999999,0.0,0.5348837209302325,0.0,0.5,0.5,0.6420075531881532,0.0390625,0.30644686488077716,0.09800753904146474,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
0,1,0.8,0.6666666666666666,0.3333333333333333,0.0,0.5348837209302325,1.0000000000000002,0.6666666666666666,0.3333333333333333,0.08331354690726962,0.171875,0.1995878716514572,0.16155088852988692,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
0,1,0.6000000000000001,0.6666666666666666,0.3333333333333333,0.0,0.5348837209302325,0.2,0.3333333333333333,0.0,0.06109301710891195,0.234375,0.22078304386223138,0.16155088852988692,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
0,0,0.4,0.16666666666666666,0.5,0.0,0.8604651162790699,0.6000000000000001,0.3333333333333333,0.5,0.1352809149840738,0.1484375,0.3258757727406535,0.3815293484114163,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,1,1.0,0.6666666666666666,0.0,0.0,0.5116279069767442,0.6000000000000001,0.16666666666666666,0.3333333333333333,0.21659192624217694,0.1171875,0.6697085663821019,0.2915993537964459,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
0,0,0.4,0.3333333333333333,0.6666666666666666,0.0,0.4883720930232558,0.6000000000000001,0.6666666666666666,0.5,0.08501592620633734,0.1328125,0.20312040035325285,0.3365643511039311,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
0,0,0.6000000000000001,0.0,0.8333333333333333,0.0,0.7906976744186046,0.6000000000000001,0.3333333333333333,0.5,0.08949587173019975,0.1796875,0.265234030026494,0.22428648357565967,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,0,0.2,0.3333333333333333,0.6666666666666666,0.0,0.4651162790697675,0.8,0.5,0.5,0.20104651527437428,0.140625,0.2778922578745952,0.31071620893914914,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False
0,0,0.4,0.3333333333333333,0.9999999999999999,0.0,0.7209302325581396,0.6000000000000001,0.3333333333333333,0.3333333333333333,0.595640117016177,0.1015625,0.2911392405063291,0.24690360796984387,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
0,0,0.4,0.5,0.6666666666666666,0.0,0.9069767441860465,0.8,0.5,0.5,0.23052455682138906,0.1953125,0.18251398292611126,0.17959073774905765,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
0,1,0.4,0.16666666666666666,0.3333333333333333,0.0,0.16279069767441862,1.0000000000000002,0.5,0.5,0.02892700824757971,0.140625,0.29555490138357376,0.14970382337102855,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
0,0,0.4,0.6666666666666666,0.6666666666666666,0.0,0.4418604651162791,0.2,0.3333333333333333,0.3333333333333333,0.011141624517845866,0.0546875,0.5048572269649692,0.6462035541195477,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
0,1,0.4,0.6666666666666666,0.3333333333333333,0.0,0.6744186046511628,0.8,0.5,0.5,0.03484053633907812,0.203125,0.22313806299676187,0.07700592353257943,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
0,0,0.2,0.6666666666666666,0.6666666666666666,0.0,0.6976744186046512,0.6000000000000001,0.3333333333333333,0.5,0.0659313582746834,0.0859375,0.22637621430674124,0.10770059235325796,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,0,1.0,0.16666666666666666,0.8333333333333333,0.0,0.5581395348837209,1.0000000000000002,0.3333333333333333,0.3333333333333333,0.9620548614128852,0.1953125,0.12187224021195171,0.14054927302100162,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
0,0,0.4,0.6666666666666666,0.8333333333333333,0.0,0.5348837209302325,0.8,0.5,0.3333333333333333,0.171747671548314,0.1796875,0.2522814247865764,0.11712439418416802,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
0,1,0.8,0.6666666666666666,0.3333333333333333,0.0,0.5348837209302325,1.0000000000000002,0.6666666666666666,0.3333333333333333,0.24916113020065678,0.1015625,0.13982926111274654,0.5048465266558967,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,1,0.6000000000000001,0.16666666666666666,0.3333333333333333,0.0,0.37209302325581395,0.6000000000000001,0.6666666666666666,0.3333333333333333,0.2508635094997245,0.3671875,0.2210774212540477,0.26009693053311794,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,0,0.6000000000000001,0.6666666666666666,0.6666666666666666,0.0,0.39534883720930236,1.0000000000000002,0.16666666666666666,0.3333333333333333,0.0491763620154379,0.1015625,0.20694730644686488,0.09504577275175013,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
0,0,0.6000000000000001,0.6666666666666666,0.6666666666666666,0.0,0.5581395348837209,0.6000000000000001,0.6666666666666666,0.0,0.31936187655958104,0.2421875,0.36561672063585515,0.38018309100700054,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
1,1,0.8,0.0,0.5,0.0,0.744186046511628,0.2,0.6666666666666666,0.5,0.03224216793523792,0.015625,0.17221077421254047,0.19224555735056542,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
0,1,0.2,0.6666666666666666,0.0,0.0,0.9069767441860465,0.2,0.5,0.5,0.3895178234632667,0.078125,0.11274654106564616,0.2202477113624125,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
0,0,0.4,0.6666666666666666,0.6666666666666666,0.0,0.7906976744186046,0.8,0.5,0.0,0.07377126294144264,0.1953125,0.27112157786282015,0.17959073774905765,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,0,0.4,0.3333333333333333,0.9999999999999999,0.0,0.5116279069767442,0.6000000000000001,0.3333333333333333,0.16666666666666666,0.7885465712736933,0.1640625,0.17868707683249926,0.1943995691976306,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
0,1,0.6000000000000001,0.16666666666666666,0.3333333333333333,0.0,0.5116279069767442,0.8,0.3333333333333333,0.5,0.1159275503209881,0.171875,0.142184280247277,0.16155088852988692,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
0,0,0.6000000000000001,0.3333333333333333,0.6666666666666666,0.0,0.41860465116279066,0.6000000000000001,0.5,0.16666666666666666,0.5070267945541782,0.03125,0.568737120989108,0.4846526655896608,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
0,0,0.4,0.0,0.9999999999999999,0.0,0.744186046511628,0.8,0.5,0.5,0.17147887481688223,0.1484375,0.501030320871357,0.440495422724825,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
0,1,0.4,0.3333333333333333,0.3333333333333333,0.0,0.5348837209302325,0.4000000000000001,0.3333333333333333,0.3333333333333333,0.380423534049826,0.0859375,0.21518987341772153,0.3589122240172321,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
0,0,0.2,0.6666666666666666,0.5,0.0,0.5348837209302325,0.6000000000000001,0.6666666666666666,0.5,0.23016616117948008,0.1875,0.1704445098616426,0.16666666666666669,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
0,0,0.0,0.6666666666666666,0.8333333333333333,0.0,0.6744186046511628,0.8,0.6666666666666666,0.16666666666666666,0.054910692285981805,0.1484375,0.25022078304386225,0.2512116316639742,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,1,0.6000000000000001,0.0,0.0,0.0,0.34883720930232565,0.8,0.16666666666666666,0.3333333333333333,0.049131562560199266,0.078125,0.501913453046806,0.329025309639203,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
0,0,0.2,0.6666666666666666,0.3333333333333333,0.0,0.9069767441860465,1.0000000000000002,0.6666666666666666,0.5,0.012127212533095594,0.171875,0.48748896084780685,0.2374798061389338,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False
0,0,0.6000000000000001,0.6666666666666666,0.5,0.0,0.5116279069767442,0.8,0.6666666666666666,0.3333333333333333,0.09030226192449499,0.15625,0.17574330291433618,0.08185245018847605,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
0,0,0.6000000000000001,0.9999999999999999,0.5,0.0,0.5116279069767442,0.8,0.5,0.3333333333333333,0.10531007942943414,0.25,0.308213129231675,0.18309100700053854,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,0,0.6000000000000001,0.5,0.9999999999999999,0.0,0.8604651162790699,0.4000000000000001,0.3333333333333333,0.0,0.36962686533731753,0.0703125,0.1695613776861937,0.1957458266020463,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
1,0,0.4,0.0,0.8333333333333333,0.0,0.5581395348837209,0.2,0.5,0.5,0.17967717512555048,0.0625,0.2048866647041507,0.10366182014001078,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
0,1,0.6000000000000001,0.5,0.0,0.0,0.6976744186046512,0.6000000000000001,0.6666666666666666,0.0,0.9673859965862814,0.09375,0.18221960553429498,0.2692514808831449,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
0,0,0.6000000000000001,0.6666666666666666,0.9999999999999999,0.0,0.4883720930232558,1.0000000000000002,0.3333333333333333,0.3333333333333333,0.0672753419318421,0.1796875,0.1654400942007654,0.13462574044157244,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
0,1,0.4,0.6666666666666666,0.3333333333333333,0.0,0.4418604651162791,0.4000000000000001,0.5,0.5,0.07135209235855693,0.0390625,0.23196938475125112,0.4038772213247173,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
0,0,0.6000000000000001,0.3333333333333333,0.6666666666666666,0.0,0.2790697674418605,0.4000000000000001,0.5,0.0,0.01898152918460512,0.1875,0.25993523697380044,0.2124394184168013,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
0,1,0.8,0.8333333333333333,0.3333333333333333,0.0,0.4651162790697675,0.2,0.5,0.5,0.30999879041470857,0.2109375,0.2243155725640271,0.14593430263866453,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
0,0,0.2,0.16666666666666666,0.6666666666666666,0.0,0.5348837209302325,0.8,0.3333333333333333,0.5,0.5829170717284078,0.15625,0.3776861937003238,0.17959073774905765,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,1,0.2,0.0,0.3333333333333333,0.0,1.0,1.0000000000000002,0.0,0.0,0.0,0.265625,0.2393288195466588,0.2948303715670436,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
0,0,0.8,0.6666666666666666,0.6666666666666666,0.0,0.6046511627906976,0.6000000000000001,0.5,0.0,0.31483713158048,0.171875,0.1648513394171328,0.10527732902530965,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
0,0,0.6000000000000001,0.0,0.6666666666666666,0.0,0.5348837209302325,0.8,0.5,0.5,0.6114991241706501,0.0859375,0.2764203709155137,0.43753365643511044,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
0,0,0.8,0.3333333333333333,0.6666666666666666,0.0,0.5348837209302325,0.8,0.16666666666666666,0.3333333333333333,0.08174556597391776,0.1953125,0.17309390638798938,0.09316101238556812,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
0,1,0.0,0.16666666666666666,0.3333333333333333,0.0,0.5348837209302325,0.2,0.3333333333333333,0.3333333333333333,0.0024953296567913757,0.109375,0.49278775390050045,0.8077544426494346,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
0,0,0.6000000000000001,0.6666666666666666,0.8333333333333333,0.0,0.5116279069767442,1.0000000000000002,0.16666666666666666,0.0,0.5426423614688846,0.2109375,0.23285251692670003,0.284329563812601,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
0,0,0.2,0.6666666666666666,0.8333333333333333,0.0,0.5348837209302325,1.0000000000000002,0.3333333333333333,0.3333333333333333,0.7816474551669451,0.0625,0.5375331174565794,0.4229940764674206,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
0,0,0.6000000000000001,0.3333333333333333,0.8333333333333333,0.0,0.813953488372093,0.4000000000000001,0.3333333333333333,0.0,0.47208321946805126,0.203125,0.30144244921989993,0.301023155627356,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
0,0,0.6000000000000001,0.3333333333333333,0.8333333333333333,0.0,0.6046511627906976,0.6000000000000001,0.16666666666666666,0.6666666666666666,0.3819467155279392,0.1171875,0.5513688548719459,0.2116316639741519,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,1,0.4,0.3333333333333333,0.3333333333333333,0.0,0.7209302325581396,0.4000000000000001,0.3333333333333333,0.5,0.17577962251979018,0.21875,0.24021195172210774,0.2692514808831449,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
0,1,0.2,0.9999999999999999,0.3333333333333333,0.0,0.5348837209302325,0.6000000000000001,0.16666666666666666,0.0,0.07775841445768021,0.1484375,0.22549308213129232,0.1645126548196015,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
